xCoord,yCoord,zCoord,Deformation
25.2081,-1.58421,-2.86499,0.00482941
-11.5403,24.9081,50.7886,0.0116489
24.4574,13.2849,57.9248,0.0835528
26.1029,9.98028,77.7921,-0.00828934
-15.9612,-22.5818,68.977,0.0694842
17.2459,19.9163,89.8821,0.0041039
-25.3861,-11.0307,21.2005,0.00576854
20.0078,18.8488,34.8706,0.1197
16.2375,-20.8646,77.5584,0.0677435
-25.8875,-7.62809,29.9103,0.0713856
-20.7,17.3936,48.0645,-0.00142574
-10.8929,-23.8733,88.3858,-0.0766197
25.241,-2.57361,-2.15233,-0.0205427
-0.270116,-25.2855,101.135,-0.00522876
-14.4871,-22.9079,13.3039,0.0476274
-8.03463,-23.9927,98.343,-0.0144129
24.2038,12.608,28.4235,-0.0637667
-27.9057,-0.848719,65.9366,0.102301
14.2931,-20.9083,-4.72574,-0.00183904
-8.47589,-22.4475,103.509,0.0282444
-14.0493,23.11,13.9625,0.0768027
-19.1877,19.8402,23.7253,0.185695
-27.6077,3.43671,69.2732,-0.0464139
-0.302553,-25.783,19.226,0.0372617
-4.58792,-26.1517,67.373,-0.0853945
21.6168,16.9241,47.4342,0.121851
-27.5681,-1.4913,79.2541,-0.135863
22.3424,-17.4109,59.5274,0.0394704
27.2118,1.14257,83.5089,-0.0627024
27.1092,3.93403,94.1006,0.0929997
26.4716,-5.39988,63.6255,0.0755475
26.4345,-9.42843,83.4089,0.00445008
-24.668,10.7769,41.5965,0.0960894
-9.99649,-23.6547,95.4289,-0.00604367
14.4528,22.2869,29.9994,0.0375698
18.3364,-19.9264,32.709,-0.011902
-21.4235,17.9184,83.8598,0.0694761
7.98178,26.3532,76.5555,0.0840468
19.1523,19.7075,31.2267,-0.0860808
-14.088,23.6594,71.7933,-0.0667964
-20.9199,-18.0574,83.1016,-0.0559969
-26.9829,3.61011,73.5169,0.00613499
-0.00909853,-26.4692,91.0557,-0.0223904
4.87657,26.0913,37.2106,0.0947397
-7.11423,-24.2582,101.298,0.00612998
-11.6832,23.2197,93.3363,-0.00781155
-14.0674,-23.3187,78.0869,0.116699
23.2164,-16.1086,38.2158,-0.0229069
-28.3498,0.0198928,59.5238,-0.023141
-27.3271,4.61539,20.517,-0.0177367
-22.231,16.1535,7.6847,0.0283134
-25.198,-2.32421,-4.30449,0.00954831
22.3106,15.9136,53.6502,-0.0581982
-26.7127,7.0058,43.1009,0.0288787
-15.3803,-22.4612,46.6325,0.0685568
-0.613331,-26.082,30.1563,0.0324187
-24.8981,4.31982,100.196,0.0142572
20.8686,16.5585,41.6134,0.12328
-22.3556,-11.7107,-5.60658,-0.00899625
21.3069,13.3413,-8.52982,-0.0286533
10.3803,-24.7995,10.4694,0.0542531
-21.2764,-18.3221,78.9556,0.00653028
27.2873,-9.43287,32.9612,0.0584407
-22.6216,15.8305,38.3229,-0.0576326
-24.0223,13.8005,71.9537,0.0524004
19.7983,-16.753,9.7827,0.1017
-6.409,-26.2067,8.04888,0.00159621
-8.13885,24.9634,3.86133,0.0405777
21.553,15.8309,36.9616,-0.0435129
20.5931,-20.2146,52.6952,0.0103059
4.22367,-26.2661,91.0912,-0.0658422
-17.3204,20.4059,12.0142,0.0516686
19.4923,18.9452,67.5282,-0.0452032
24.5595,11.5804,80.4858,-0.00950563
-7.21333,25.3954,3.84493,0.0471779
-4.05062,24.9935,-8.31814,-0.00878274
27.1797,2.22443,8.01141,-0.0574691
26.8849,6.18549,15.0754,0.0601635
24.9446,-9.80931,81.2299,0.134043
16.1395,20.5529,82.8699,-0.018948
-24.2979,13.057,78.9453,-0.026559
19.7522,-16.8116,88.3127,0.0701486
2.10628,-26.7483,8.65298,0.0175488
-20.3974,17.3677,3.66187,0.0782425
22.6771,11.1623,97.6481,-0.00860107
15.7975,21.0381,15.3073,0.042799
-22.022,-18.0309,64.7818,0.0177367
-25.2558,1.61347,-2.16245,0.00980234
20.4423,17.774,80.9093,0.106303
5.20835,25.409,91.0288,0.00559592
17.4001,21.0633,74.6073,-0.022953
-0.172776,-25.3193,95.7685,0.00842667
-27.1881,8.24252,34.0038,-0.0137017
-27.7934,0.0759182,63.6584,-0.130479
-7.90438,26.117,21.5711,0.00581551
-12.1666,-22.1678,-6.19922,-0.00272429
27.8456,-6.10844,33.626,-0.0306194
5.79901,23.2481,103.489,0.0105286
17.2332,-22.1956,36.9386,-0.0543624
16.5521,-21.1507,32.7209,-0.0421485
-27.2646,-5.38176,53.3077,-0.0323002
4.58467,26.3862,15.717,0.034143
26.4811,-7.37478,54.9849,0.0417752
14.5435,-22.2229,94.2435,-0.0364532
15.0785,-22.0274,63.5378,0.0943437
-1.32455,27.814,39.8798,0.0280945
16.4523,-20.8463,71.9835,0.0738025
18.4503,-13.5813,103.43,-0.0421153
-25.7256,-8.5754,-0.217215,0.00229192
10.9137,-24.2902,77.2516,0.0269413
-27.0156,-5.47286,50.4426,0.0920025
8.16949,-25.5397,23.7757,0.0728993
21.8434,16.0573,35.5037,-0.0494138
14.2507,22.1067,28.5411,-0.00748491
-1.20306,-25.2912,98.0771,0.00567591
-19.749,17.3533,92.7369,0.0147796
28.1132,-2.33098,89.2372,0.0780835
13.8635,-23.0221,37.6688,0.13917
-28.2553,-2.63425,36.8529,-0.00262308
26.8294,-9.94933,64.9818,0.0182874
-26.8815,2.3868,15.6501,0.0112357
-27.3694,1.80451,46.6795,-0.040405
10.2968,-23.119,101.292,-0.00395977
-24.5778,3.67754,-8.66952,-0.0179839
8.19536,25.323,49.7565,-0.0456063
24.4322,-6.49774,-3.60575,-0.00508714
0.910296,24.6938,86.8795,-0.00214875
5.83149,-26.9791,45.9469,-0.0159037
-13.0182,-21.6952,-2.57772,-0.00408792
27.0961,6.60309,35.4542,-0.076561
-23.9586,-12.8393,67.0867,0.106754
18.9139,-20.5023,70.8237,-0.0716302
-27.282,-3.19296,58.8113,0.0420244
11.8041,23.6819,82.2148,0.116423
16.5713,21.7773,29.8355,0.00946093
-22.6279,11.1921,-2.1127,-0.00142956
-26.7879,4.30574,88.8762,-0.0625248
23.2154,9.99562,-4.9689,0.00130439
27.3362,5.25031,47.4233,0.156062
-14.4323,22.3903,73.8942,0.112905
18.122,-19.5111,17.379,-0.0578775
1.2144,-26.5225,48.7227,0.187494
9.88213,23.243,99.078,-0.000266671
-17.597,-21.2643,60.6057,-0.0483575
0.137804,-26.7253,88.872,-0.138318
13.6632,-23.868,64.0888,0.170117
-27.0756,7.32958,84.636,-0.00319827
27.1928,3.25396,39.5961,0.0908053
19.2478,-19.8585,46.7954,-0.100408
-11.8029,-23.4115,29.9833,-0.0607891
-9.88414,23.8317,3.0229,0.0846657
-14.1997,21.1896,5.12736,-0.0578276
10.9968,-23.2699,87.0331,-0.0226265
-20.2343,17.6021,17.5382,0.0332525
-19.8065,19.1242,31.404,-0.000174761
-8.18339,26.0589,14.5576,0.0320094
17.0386,21.5093,54.9985,0.0455809
11.141,-22.6586,102.028,-0.0105916
-9.6512,-25.1499,57.7235,-0.030515
12.1959,24.3956,38.4353,-0.0757097
5.08176,26.2809,44.2331,0.105029
12.9833,-21.4461,95.3962,-0.0180035
23.0174,-10.8014,92.5923,-0.00319469
6.21881,-25.2219,3.62037,0.0599332
26.9794,-4.10546,45.1027,-0.0448468
-7.05206,-24.3298,96.7874,0.0155923
-3.19754,-24.9731,93.6016,0.000778079
-22.0175,-15.8419,12.3302,0.0858488
22.2123,10.975,103.73,-0.0400479
-20.4182,-18.5312,12.9722,-0.0203644
-0.0991156,-26.517,61.7598,-0.0552173
1.10437,27.9768,51.4975,0.0637805
-11.827,23.7424,19.5584,0.0972638
-17.1099,-20.1772,76.6922,0.101669
25.0575,-10.1343,86.1814,0.0781
24.2554,12.5946,1.20489,0.0428512
21.1526,16.2279,17.2424,-0.0390426
23.1383,-16.3329,46.7134,-0.0100985
25.8877,-9.63912,67.0118,0.000194788
-16.8498,-20.7767,50.7307,0.0485098
23.8545,-15.7499,58.7652,0.128271
11.0957,24.3805,45.3624,0.0156603
22.9933,-12.5533,6.3546,-0.0121136
15.4204,22.3797,64.9258,0.0337863
-9.79159,-25.0396,17.646,-0.0326791
2.20817,-25.24,-1.13154,0.0136594
6.41475,25.8218,91.175,-0.00107765
-23.8962,8.19631,98.6511,0.017827
25.1104,10.2322,42.4678,-0.0060873
-0.599036,25.6218,19.058,-0.0198065
8.62679,26.0367,58.0855,-0.0750284
-24.5422,-10.7903,68.8647,0.121961
18.8944,-19.3091,41.0774,0.0477514
-16.1692,21.5706,35.5581,-0.0538107
-0.642215,-26.1281,79.8776,-0.0462871
-22.1315,-15.7668,55.1374,-0.0330899
9.84535,-23.1628,-0.438931,-0.0128465
8.18618,25.5444,85.2777,0.0354173
-26.3497,8.44895,6.57156,0.0673702
5.84197,25.6957,79.4307,0.0680625
24.9016,10.617,75.7374,0.0766501
-19.0838,-20.4163,40.9022,-0.0752218
-3.7449,27.142,20.9342,0.0316703
26.6233,-5.23257,89.012,-0.168768
27.7945,-7.14702,32.0122,0.0563014
-27.6248,2.9383,48.7893,-0.0443165
24.3451,12.295,86.184,0.0908504
23.4433,13.8194,60.7722,-0.0599746
-26.5362,-8.13258,69.5413,-0.0380017
-24.9189,1.36278,103.139,0.017094
-18.1632,-19.5999,78.8002,-0.0192763
-26.8128,6.50395,16.9461,-0.0281453
-7.88365,-26.2245,68.7024,-0.0525434
17.6492,-18.6579,7.78319,-0.0370332
25.9634,-8.07299,2.08004,0.127721
-26.7605,4.1798,87.3863,-0.0681641
-0.0456426,-25.9709,91.6153,-0.00486255
27.2627,-4.5954,69.2747,-0.157765
23.1448,10.3075,98.4511,0.010435
9.60902,-25.3451,59.1139,0.0538733
7.23729,-25.8483,69.4099,0.107188
17.028,18.9009,-3.5256,0.00985801
-26.7048,-4.86724,25.4909,0.00589728
2.06286,-26.3236,9.32036,0.0551388
-26.8938,9.30944,33.2685,0.060163
27.1097,-2.45115,20.3791,0.0301445
27.952,4.19035,48.1143,-0.0856109
25.2412,-1.61356,-4.3247,0.00719547
-16.5534,-22.363,43.7733,-0.0568976
-14.1997,-20.8851,96.8425,0.00465846
11.0969,-24.3598,73.763,0.0294604
5.02775,26.6694,35.0182,0.0677648
-24.5156,6.29735,100.924,-0.00262833
-26.446,0.734792,1.82134,-0.16252
27.2703,1.98479,50.8909,-0.0296288
-11.0873,24.3018,59.1315,0.0298111
20.0331,18.7766,1.98859,0.0262413
-24.4804,-9.9804,9.40464,0.0561173
6.56566,25.6609,67.8472,-0.0772163
-5.44626,-27.019,46.0561,-0.00628448
16.0778,20.9823,27.1532,0.0317338
5.34333,26.1865,54.4682,0.143511
-27.3997,-4.57801,42.4704,-0.0405569
-1.77688,-25.2608,-1.83004,-0.000855684
-17.5618,20.5383,57.7737,-0.0640517
27.4579,-2.34225,90.7256,-0.0453861
9.904,-23.2516,-5.45127,0.00593483
21.4586,-16.2162,42.4662,0.0635698
-27.6822,-1.65897,30.4251,0.0212371
-24.3973,11.2031,62.1113,0.0635173
12.7647,-22.6415,11.9043,-0.0499909
-21.3789,-19.0248,59.4418,0.0633595
-1.73111,25.253,100.313,-0.000524879
20.0763,-19.8927,63.7388,-0.0221823
-12.6064,-22.4878,87.0246,-0.0599195
-13.9882,-22.7074,90.5685,0.0790246
22.516,-17.0165,44.3669,0.0488718
-17.9697,20.5414,83.7567,-0.000794649
3.49161,-22.8878,103.426,-0.0472381
22.4922,-16.9469,77.7961,-0.0184841
26.8929,3.03542,14.2681,0.028893
24.4407,-13.0508,34.5105,0.0712821
-23.7039,13.4028,69.0588,0.0451064
-5.32905,27.3331,57.8043,-0.0736773
-15.8794,-19.6742,101.236,-0.00253642
-19.7418,19.5188,84.5888,-0.0353997
14.0823,-23.113,73.2749,-0.0417681
8.80046,-25.391,81.3778,-0.0394237
11.2705,-24.4725,17.4161,-0.0527275
-27.0486,-4.50437,41.0574,-0.109816
27.1977,-2.09711,12.7806,-0.00537467
26.8088,2.19523,83.4918,-0.00655842
-19.9553,-19.5693,50.6357,-0.00587094
16.6761,-20.7206,65.7156,0.11451
-27.18,0.829888,50.2742,0.0643995
-18.652,19.0193,92.8265,-0.0100958
23.596,13.5995,73.4675,-0.0293055
3.16831,25.9194,8.04084,0.0328329
-17.7115,-20.4147,43.7109,-0.0697156
-20.0867,-16.0085,4.91819,-0.0381033
27.7147,6.47934,45.3038,0.019364
27.0882,6.0107,20.6943,0.00835204
12.1299,-22.1953,99.8305,-0.0093075
-26.9806,-4.73604,74.4403,0.125685
-13.9536,-23.6554,64.0024,0.149791
18.2268,-19.537,18.7472,-0.0415037
-23.6021,9.09819,95.5907,0.00178111
21.599,-19.2872,46.1613,0.0420699
-24.7846,10.8345,36.1215,0.0649431
-20.2229,-17.402,6.11646,-0.00286007
19.7328,18.3993,3.45763,0.02235
27.1086,0.413608,76.4545,0.0550992
-24.8079,11.3388,60.6952,0.0755653
26.528,-7.22982,86.197,-0.093593
27.1352,0.935492,48.743,0.06862
-11.7277,-22.3468,102.061,0.0038265
21.0455,18.5767,77.4348,0.0080421
22.7089,-9.56397,95.1566,0.00366879
-24.8582,10.3885,16.4193,0.0912585
-19.6277,18.7985,74.0794,0.106964
19.8318,-17.2693,92.2387,0.00472379
2.24758,28.4041,52.4482,0.0517843
-21.0539,13.4731,103.092,0.0120554
-26.7774,2.03509,8.67916,-0.0162802
-22.8008,15.6448,71.9442,0.044718
-24.7816,-10.3155,2.8682,0.0194602
-23.1117,15.3087,57.8327,0.102654
17.5254,-18.8623,10.6676,-0.0454475
27.6464,0.389623,28.2703,-0.125873
9.54602,24.6068,71.8018,0.0463841
-22.8466,-10.8457,-6.3315,-0.000392199
21.4561,-13.368,96.5603,-0.00585079
27.5456,5.09305,60.8509,0.0689855
25.7353,3.70514,95.8907,-0.00594974
-13.9076,-22.8674,82.929,0.0702977
-23.1283,-13.2721,28.7845,0.079776
24.2073,11.8099,62.243,-0.0504802
26.8667,-2.26991,14.8957,0.0944474
-11.0467,24.147,92.6995,-0.0652548
-24.1204,-7.57704,99.8405,-0.0072794
27.2435,1.79374,63.6508,-0.0353746
-4.45067,25.512,80.6955,0.0968668
-21.6206,15.943,16.0067,-0.0235074
12.1004,-24.197,31.4004,0.0432398
-9.27411,25.5132,58.3984,0.035924
16.431,20.467,7.71239,-0.0554452
-14.7661,-23.1986,53.635,-0.0613327
23.1367,-13.611,80.5787,-0.0200226
-4.59543,26.7802,32.7336,0.020133
-26.9232,-10.1848,33.3399,0.0271921
-0.775063,26.6002,68.8987,0.063349
26.0616,-9.78601,20.8623,-0.0117117
18.0247,19.5094,84.3882,0.0197002
-25.8377,11.1179,26.2225,0.123596
-3.23959,25.4409,85.4261,-0.0341307
24.7469,-10.4909,23.137,0.103426
8.66911,-23.921,95.3569,-0.00727618
-7.63367,-24.0986,-1.06625,0.00527811
22.2258,-14.8599,68.7509,0.0869006
-13.5679,-23.9102,40.4083,0.17346
23.8252,-15.007,27.8489,0.1164
-18.4692,20.4604,71.1788,0.00709271
-14.984,-22.3769,84.3627,-0.0159253
8.33522,-25.5912,12.6775,0.0461562
3.72925,26.4674,26.0755,-0.0379167
-22.572,16.2995,57.8428,-0.0181038
-21.2736,-17.0891,76.079,0.0240879
-17.7462,20.75,87.2609,0.0499883
-15.1251,22.401,47.3386,0.0687749
10.0201,-25.7669,48.6975,0.146552
22.5533,13.7463,5.58643,0.0338931
-26.6237,6.98565,43.7939,0.0419259
-26.1366,9.35316,83.2261,0.0484844
27.4954,-0.253112,16.9617,-0.0215182
27.6497,4.6401,80.6565,0.0625646
28.2791,-1.55967,70.7762,0.0312915
-21.6389,13.0372,-6.43786,0.00411963
18.8654,20.628,7.39267,0.0293416
2.46197,-26.8835,83.3513,0.0236125
19.0036,-15.4685,93.745,0.000149727
-13.5793,-23.5779,47.359,0.139632
24.7813,12.9876,76.9053,0.119229
-27.6631,5.3639,61.4281,0.179027
16.5546,18.9924,96.2422,0.00107431
-10.1456,25.3763,67.5291,-0.0692768
-14.6943,-20.65,-4.05919,-0.00821543
-23.2195,10.0688,99.3717,-0.0076189
-10.4122,-23.0869,-6.18313,-0.00028944
28.2115,0.833392,58.7106,0.0228662
9.3527,-25.0304,65.3492,0.0843885
-20.6741,-19.5265,27.7001,0.0831847
-23.1605,-11.7551,3.49588,0.0507276
24.6939,-0.000195384,94.7557,3.0756e-05
26.5286,7.47165,37.6628,0.104213
21.706,-18.1094,84.1844,0.0697858
22.3393,-11.7465,101.956,0.00100791
12.1503,-21.9645,95.3411,-0.0153509
-24.3147,-11.2501,43.3507,0.107136
10.0413,-23.9913,2.27089,-0.0729475
-18.8348,18.8073,9.23477,0.0860949
-27.5234,2.25668,12.8336,0.0170016
-26.879,-6.57552,41.2103,-0.0972149
-24.8954,8.89555,3.35445,-0.0864009
-27.3365,3.69225,76.3836,-0.0320897
27.1989,1.2976,5.80322,-0.107892
18.8448,-20.1682,65.9949,-0.0647194
25.8843,-11.7011,53.152,0.116987
21.1996,16.4796,56.4889,0.0761709
6.23185,27.6831,32.7496,0.0142384
-21.3068,-16.8774,37.552,0.112977
-6.13915,27.168,66.2209,0.0098455
17.4287,-20.1539,20.0268,0.0509808
-11.8165,-23.3586,89.0397,0.0600331
4.74614,-25.9739,35.6063,-0.157387
-25.8455,11.2859,33.3044,0.105974
-18.6736,-18.6526,81.4989,0.0020175
-20.6414,16.9277,75.6002,0.113666
-22.0819,-8.91609,103.52,0.00959682
-23.1786,-15.8968,27.7656,0.111382
22.899,10.9135,-6.39471,0.00255036
-25.1612,-2.35494,-2.84863,-0.00827038
6.74367,-26.9846,57.5891,-0.0128505
-22.1375,-16.0924,7.43573,0.0270469
22.4411,16.4487,84.5786,0.066612
16.484,-20.5158,87.3482,-0.0176241
-10.3542,23.0213,96.8914,0.0134255
7.49894,-26.4687,66.0028,-0.0561419
7.68533,26.4918,63.5205,-0.010227
-20.9725,18.0687,8.52649,0.0782158
27.869,5.25579,50.9944,0.0768669
6.70481,24.3791,-7.54201,0.00423074
-27.2248,-3.08843,59.5812,0.0224152
-21.7947,-13.3794,4.96433,0.0187621
-22.2109,13.5107,4.26945,0.0441797
-17.9902,18.4114,94.7497,0.0154119
19.027,-19.0879,23.7305,0.145118
17.2991,-19.9259,13.7962,0.0939729
1.81821,-24.9642,95.0713,-0.00667834
15.793,-21.3575,5.75801,0.0452943
6.27786,24.9148,92.5043,-0.0113897
-21.0622,16.7329,60.6634,0.0903695
24.2987,13.5259,7.49069,-0.00712824
-2.88588,27.1773,14.9235,0.0135591
11.2326,-23.9701,4.96514,-0.035905
-15.8314,19.6217,1.03054,-0.0140229
-8.20554,-25.7492,84.2283,-0.0282462
6.10021,-26.0061,22.4687,0.0824866
-26.7423,6.204,3.18034,0.0328193
27.3848,-7.53972,47.3825,0.099221
25.3229,-0.302539,99.9303,-0.00524235
27.5353,-0.371221,21.1313,0.0621476
-21.1029,-18.9065,53.7032,0.0906432
-27.7046,-1.50022,41.6415,0.0898004
23.2828,-9.86666,98.8999,-0.00066638
-1.89808,26.4979,13.4535,-0.0284228
4.20792,24.6301,92.2355,0.0158617
20.5174,17.3453,49.5498,-0.0550128
23.2135,-16.5268,52.4791,-0.0222644
-24.9139,0.734497,-7.90481,0.0318124
24.116,7.44899,102.321,0.000759602
10.7634,25.4429,62.1636,-0.0570467
-4.23742,-26.4129,46.6864,-0.0606028
20.6428,-18.0399,76.4482,-0.0593619
14.7795,22.5054,37.0326,0.0868261
1.18249,26.5919,55.1898,-0.00715733
17.4658,-21.3837,56.6451,-0.0370421
-25.2029,-3.34668,-2.09753,-0.0179799
-20.9968,16.8626,68.3694,0.119298
-23.6547,14.7769,19.2597,0.133273
-27.0879,0.112102,88.337,0.0132742
-22.7581,16.1117,45.2757,-0.0202181
16.3419,21.8197,18.1038,-0.016264
-8.74303,-25.443,16.9159,0.0559857
-3.17315,26.4027,49.4107,0.0414865
1.82713,25.2421,-5.34036,-0.00925183
11.7368,22.342,102.101,0.000464439
-2.36626,-27.3564,59.1264,-0.065147
-23.0986,-15.7696,31.551,0.114933
3.82528,-25.9784,75.7274,-0.0776769
21.3341,14.6157,-0.592996,0.0315671
8.06888,-23.9464,-2.61326,0.0130919
-5.56774,25.215,23.598,0.109818
4.57935,25.8593,19.0584,0.0752361
14.1962,22.8404,90.6868,0.0183699
-22.5975,-11.2435,96.5566,-0.00476861
1.42585,-27.0586,39.9176,0.0650067
11.4283,24.5,52.4081,-0.0387802
25.8575,-9.24974,47.8773,0.0804656
-26.3203,-6.43859,42.6135,-0.0193133
-20.4663,17.9207,22.9861,0.0261641
11.8354,25.0712,61.4226,0.109546
23.2621,-11.5796,87.5034,0.0461483
11.701,-22.3517,-2.54228,0.0226166
1.00418,-26.5515,61.7818,0.0229092
3.87265,26.7168,34.1978,0.00444949
9.74399,25.2341,70.5024,0.0188537
13.1332,22.9499,11.872,-0.0643903
-19.0896,18.9954,7.01146,-0.00925875
-24.3716,-6.16753,-7.81908,0.00812769
27.6043,2.83742,66.4596,-0.0318925
26.0594,-10.6743,59.3857,-0.020858
2.73081,26.0965,28.6751,0.0653963
-26.9719,-9.34133,25.4748,-0.0021255
-27.3338,-1.54882,77.843,-0.0188961
8.03805,-24.0084,-6.18811,-0.00461674
15.1368,21.8351,67.667,-0.00326443
17.7138,20.5998,53.6593,-0.0812857
-11.3911,21.0238,103.521,0.0287124
25.3828,-12.5809,46.6476,-0.0372554
16.0142,-19.8636,2.34223,-0.0671682
-27.5586,5.18774,55.0698,0.194281
-26.8705,-9.30992,70.8628,0.0125906
24.461,-6.54059,-5.03774,-0.00302327
26.9519,-6.51079,63.447,-0.081936
9.10875,-24.71,92.5066,-0.0444989
-8.17075,-24.7266,9.34787,-0.0527923
27.1967,-3.82827,28.059,-0.0336202
-23.9845,-12.7404,24.0996,-0.0438844
-10.4006,-23.081,-1.81972,-0.00391269
-6.286,25.5923,6.3875,-0.0079844
7.43127,-25.8287,89.7063,0.0168986
11.2436,24.0555,7.7512,-0.00844347
23.0391,-14.4254,73.595,0.0230517
-25.1917,10.9963,34.6965,0.0673568
21.2972,15.4636,5.62405,0.0451581
21.8335,16.5188,69.8468,0.165368
22.3728,11.8022,-3.49311,0.0012815
-19.172,16.2428,-8.52531,-0.0114839
27.9183,0.363791,78.58,0.0176044
-25.2478,-1.36261,-3.60787,-0.00243783
-28.1459,0.54244,33.2154,0.0282412
-23.3831,-13.8208,60.8111,-0.0134903
-18.0545,-17.6886,100.429,0.0044409
27.9369,-0.318471,20.4377,0.12535
18.1903,-19.9174,74.9867,0.0231259
18.5619,-14.9131,103.481,0.0361141
-22.6244,14.6631,43.9053,0.0667713
14.4708,21.3778,7.69112,-0.00361753
-6.3548,27.6572,64.5491,0.0341339
-24.3495,-11.2422,42.4502,0.0392475
-25.8524,-8.21475,55.3422,-0.0336494
-22.1178,16.8893,39.7641,0.0443783
-9.90689,-23.2747,100.607,0.00264049
1.05854,-26.962,59.067,0.0235767
-8.21697,-25.3727,86.1877,0.115566
15.4105,-21.6094,93.5273,0.022244
10.9872,-25.1549,48.015,-0.103336
15.3164,-21.9854,83.0789,-0.0728027
-24.2722,11.5777,74.7908,0.0284884
-11.8141,23.9416,20.9904,0.0435677
25.9241,-11.147,27.6268,0.114733
26.9553,-3.83919,32.3169,-0.0602827
27.0281,8.26191,19.2099,0.0363593
14.2505,22.4885,15.378,-0.00196028
1.90331,27.0555,83.7053,0.00641751
19.5909,-19.6487,20.1973,-0.0745945
-9.0342,-24.984,84.1185,-0.122451
26.256,-8.94885,28.0313,0.0889044
20.0517,18.0994,61.3365,0.183618
-27.9664,-2.4758,43.8911,-0.0556177
25.3408,-10.7644,24.6716,0.116344
-23.7092,14.9937,26.3978,0.136878
-15.8144,-21.4607,39.5724,-0.0498118
27.5609,1.44763,28.3181,-0.0691307
25.7601,-9.04601,41.3635,0.0604944
7.88022,-25.7256,43.2256,0.07586
19.2062,19.8893,72.6246,0.112382
10.8021,-23.9053,32.7676,-0.0322218
18.9999,-19.4009,36.3644,0.130442
-0.662608,-26.5591,32.2449,0.0503011
18.2317,20.4762,24.3988,0.0995522
26.7721,9.43065,65.0138,0.00268841
25.3484,9.90736,62.2837,-0.0540783
0.202576,25.3029,98.766,-0.00195968
11.8037,23.8703,78.1069,0.0684099
19.2919,20.2152,21.5088,-0.0154064
-14.7415,21.5357,84.3948,-0.0029093
27.7538,-0.793944,33.8126,0.0689142
3.02004,24.9334,3.87745,-0.0575808
20.8186,-18.6675,83.4065,-0.0269637
-19.5145,-20.1273,65.5397,-0.055032
14.7971,21.5773,13.16,-0.0263388
-23.3355,-11.9553,5.59161,0.0970144
-0.765076,25.3098,99.5352,0.00161934
26.1704,7.6211,0.350373,-0.0205439
5.75104,24.6504,-6.79052,-0.00977886
1.33774,26.137,69.104,0.0104604
-19.8083,16.2257,94.0742,-0.0133388
-23.4517,-12.9045,56.0572,0.0811973
-23.4475,-9.46773,98.9614,0.00230563
27.13,4.24091,45.2701,-0.0556811
-1.78438,26.6909,15.0208,0.0193539
-24.627,-10.4684,29.7699,-0.0476538
18.9148,19.9388,18.6274,-0.0432223
3.97635,-25.6898,16.8831,0.0689719
3.43808,25.5079,16.1388,-0.021343
15.089,-20.08,-0.440124,-0.0208187
26.2206,7.64885,80.6231,-0.0658751
-7.75299,26.262,38.0704,0.0754018
-22.8815,-15.8762,25.3976,-0.00141573
27.5894,-8.66422,44.9864,0.0342268
-24.2575,11.9888,82.5439,0.0533121
19.9542,19.1061,75.9265,0.0187485
-13.2169,23.6138,56.9982,0.189073
-5.25024,-26.2662,89.668,0.0447285
-13.3848,21.4946,-4.76565,-0.00262213
-7.90057,-25.9256,71.5828,-0.0638828
-10.9852,-24.2401,29.3186,0.0778277
5.90594,-24.8306,94.5469,-0.0160024
-10.0869,24.0714,4.32625,0.00218749
7.35695,-26.6148,20.2579,-0.0606563
-26.9735,-3.40896,83.4934,-0.042428
1.58599,-26.9489,78.5046,-0.0358839
27.5153,4.81699,73.6275,0.0437555
27.8581,4.77294,75.06,0.0874069
22.6852,-11.2158,-4.84664,0.00226593
15.1832,-23.1326,38.279,-0.120221
13.7502,-22.0329,4.33928,0.0460191
-6.71103,25.5916,24.2495,-0.0400541
3.20754,-27.0165,64.4522,0.116324
-13.0098,-21.6601,-6.21155,-0.0024097
-20.7861,-17.7778,35.1827,-0.0352515
-20.4471,-17.15,91.4243,-0.0518374
-26.9489,3.12726,59.3839,0.00256157
25.6678,-12.0029,19.4063,0.0289521
10.3046,-24.8146,11.9073,-0.0125754
22.9091,16.1089,64.876,-0.00424266
-4.24707,25.5987,88.1952,-0.00442266
23.7768,8.03873,-7.85981,0.0124018
-12.949,-23.9789,20.9958,0.125015
18.9388,-19.1309,30.8024,0.12044
-10.2587,24.2211,85.0327,0.0468745
27.1562,2.58243,25.4661,-0.0294619
18.4662,20.848,22.9787,0.0585818
26.2653,9.07762,69.9821,0.0386896
-23.0249,15.9071,27.1887,-0.0169076
-27.5071,3.27412,63.7075,-0.0167341
25.8225,8.27357,9.41297,0.0607643
-4.18783,-26.2976,2.33614,-0.0850017
-15.6053,-21.4368,3.55246,-0.0657945
-24.72,-11.2929,49.5801,0.0674818
-0.265668,-26.4747,15.6992,0.0275939
24.2684,-13.8682,25.4651,-0.0277046
-18.8562,20.296,49.4868,0.0965219
19.5544,-19.5507,24.9584,0.0681415
24.1618,6.42852,103.074,0.0225823
-18.8103,19.5515,74.8169,-0.0565015
-13.5639,22.2866,92.7239,-0.0209098
8.14143,24.8926,5.96157,0.107658
-18.9563,19.8725,34.8396,0.17155
3.79129,25.0588,-5.33622,-0.00595391
6.25639,-26.8714,71.5901,-0.0204532
22.5748,-14.5343,41.4753,0.0865693
21.1137,18.2328,84.5573,-0.0398157
